abbr;full_title;date;cntry.x;name;office;isocntry;matchprep.x;cntry.y;name_minister;portfolio;party;party_fullname;party_abbr;party_nameen;orientation;ep_affiliation;eu_stance;matchprep.y
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-03-23;Slovakia;Mr Martin KLUS;State Secretary at the Ministry of Foreign and European Affairs;SVK;martinklus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Bulgaria;Mr Dimiter TZANTCHEV;Permanent Representative;BGR;dimitertzantchev;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Bulgaria;Ms Milena HRDINKOVA;State Secretary for European Affairs;BGR;milenahrdinkova;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Germany;Mr Michael ROTH;Minister of State for Europe, Federal Foreign Office;DEU;michaelroth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Estonia;Mr Thomas BYRNE;Minister of State for the Department of the Taoiseach and the Department of Foreign Affairs and Defence, with responsibility for EU Affairs;EST;thomasbyrne;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Spain;Mr Juan GONZÁLEZ-BARBA PERA;State Secretary for the European Union;ESP;juangonzálezbarbapera;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Croatia;Ms Andreja METELKO-ZGOMBIĆ;State Secretary for European Affairs;HRV;andrejametelkozgombić;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Italy;Mr Nicholas EMILIOU;Permanent Representative;ITA;nicholasemiliou;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Latvia;Ms Zanda KALNIŅA-LUKAŠEVICA;Parliamentary Secretary, Ministry of Foreign Affairs;LVA;zandakalniņalukaševica;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Lithuania;Mr Arnoldas PRANCKEVIČIUS;Deputy Minister for European Affairs;LTU;arnoldaspranckevičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Malta;Mr Stefan ZRINZO AZZOPARDI;Parliamentary Secretary for European Funds within the Ministry for Foreign and European Affairs;MLT;stefanzrinzoazzopardi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Portugal;Ms Ana Paula ZACARIAS;State Secretary for European Affairs;PRT;anapaulazacarias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Romania;Ms Iulia Raluca MATEI;State Secretary, Ministry of Foreign Affairs;ROU;iuliaralucamatei;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Slovenia;Mr Gašper DOVŽAN;State Secretary at the Ministry of Foreign Affairs;SVN;gašperdovžan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;Press list Informal videoconference of the Ministers responsible for European Affairs;2021-04-20;Slovakia;Mr Martin KLUS;State Secretary at the Ministry of Foreign and European Affairs;SVK;martinklus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Belgium;Mr Willem van de VOORDE;Permanent Representative;BEL;willemvandevoorde;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Bulgaria;Mr Dimiter TZANTCHEV;Permanent Representative;BGR;dimitertzantchev;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Bulgaria;Ms Edita HRDÁ;Permanent Representative;BGR;editahrdá;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Denmark;Mr Jonas Bering LIISBERG;Minister for Foreign Affairs;DNK;jonasberingliisberg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Germany;Mr Michael ROTH;Minister of State for Europe, Federal Foreign Office;DEU;michaelroth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Estonia;Mr Thomas BYRNE;Minister of State for the Department of the Taoiseach and the Department of Foreign Affairs and Defence, with responsibility for EU Affairs;EST;thomasbyrne;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Greece;Mr Ioannis-Athanasios VRAILAS;Permanent Representative;GRC;ioannisathanasiosvrailas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Spain;Mr Juan GONZÁLEZ-BARBA PERA;State Secretary for the European Union;ESP;juangonzálezbarbapera;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Croatia;Ms Andreja METELKO-ZGOMBIĆ;State Secretary for European Affairs;HRV;andrejametelkozgombić;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Italy;Mr Nicholas EMILIOU;Permanent Representative;ITA;nicholasemiliou;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Latvia;Ms Sanita PAVĻUTA-DESLANDES;Permanent Representative;LVA;sanitapavļutadeslandes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Lithuania;Mr Arnoldas PRANCKEVIČIUS;Deputy Minister for European Affairs;LTU;arnoldaspranckevičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Luxembourg;Mr Georges FRIDEN;Permanent Representative;LUX;georgesfriden;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Malta;Mr Stefan ZRINZO AZZOPARDI;Parliamentary Secretary for European Funds within the Ministry for Foreign and European Affairs;MLT;stefanzrinzoazzopardi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Portugal;Ms Ana Paula ZACARIAS;State Secretary for European Affairs;PRT;anapaulazacarias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Romania;Ms Iulia Raluca MATEI;State Secretary, Ministry of Foreign Affairs;ROU;iuliaralucamatei;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Slovenia;Mr Gašper DOVŽAN;State Secretary at the Ministry of Foreign Affairs;SVN;gašperdovžan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Slovakia;Mr Martin KLUS;State Secretary at the Ministry of Foreign and European Affairs;SVK;martinklus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   May;2021-05-11;Finland;Ms Marja RISLAKKI;Permanent Representative;FIN;marjarislakki;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Bulgaria;Mr Rumen ALEXANDROV;Deputy Minister of Foreign Affairs;BGR;rumenalexandrov;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Bulgaria;Ms Edita HRDÁ;Permanent Representative;BGR;editahrdá;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Germany;Mr Michael ROTH;Minister of State for Europe, Federal Foreign Office;DEU;michaelroth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Estonia;Mr Aivo ORAV;Permanent Rpresentative;EST;aivoorav;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Estonia;Mr Thomas BYRNE;Minister of State for the Department of the Taoiseach and the Department of Foreign Affairs and Defence, with responsibility for EU Affairs;EST;thomasbyrne;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Spain;Mr Juan GONZÁLEZ-BARBA PERA;State Secretary for the European Union;ESP;juangonzálezbarbapera;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Italy;Mr Nicholas EMILIOU;Permanent Representative;ITA;nicholasemiliou;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Lithuania;Mr Arnoldas PRANCKEVIČIUS;Deputy Minister for European Affairs;LTU;arnoldaspranckevičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Malta;Mr Stefan ZRINZO AZZOPARDI;Parliamentary Secretary for European Funds within the Ministry for Foreign and European Affairs;MLT;stefanzrinzoazzopardi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Portugal;Ms Ana Paula ZACARIAS;State Secretary for European Affairs;PRT;anapaulazacarias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Romania;Ms Iulia Raluca MATEI;State Secretary, Ministry of Foreign Affairs;ROU;iuliaralucamatei;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Slovenia;Mr Gašper DOVŽAN;State Secretary at the Ministry of Foreign Affairs;SVN;gašperdovžan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  June;2021-06-22;Slovakia;Mr Martin KLUS;State Secretary at the Ministry of Foreign and European Affairs;SVK;martinklus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Belgium;Mr Willem van de VOORDE;Permanent Representative;BEL;willemvandevoorde;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Bulgaria;Ms Ivanka TASHEVA;Permanent Representative ad interim;BGR;ivankatasheva;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Bulgaria;Ms Milena HRDINKOVÁ;State Secretary for European Affairs;BGR;milenahrdinková;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Denmark;Mr Carsten GRØNBECH-JENSEN;State Secretary, Ministry of Foreign Affairs (European policy and the Arctic);DNK;carstengrønbechjensen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Germany;Mr Michael ROTH;Minister of State for Europe, Federal Foreign Office;DEU;michaelroth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Estonia;Mr Aivo ORAV;Permanent Rpresentative;EST;aivoorav;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Estonia;Mr Thomas BYRNE;Minister of State for the Department of the Taoiseach and the Department of Foreign Affairs and Defence, with responsibility for EU Affairs;EST;thomasbyrne;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Spain;Mr Juan GONZÁLEZ-BARBA PERA;State Secretary for the European Union;ESP;juangonzálezbarbapera;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Croatia;Ms Irena ANDRASSY;Permanent Representative;HRV;irenaandrassy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Italy;Mr Nicholas EMILIOU;Permanent Representative;ITA;nicholasemiliou;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Latvia;Ms Zanda KALNIŅA-LUKAŠEVICA;Parliamentary Secretary, Ministry of Foreign Affairs;LVA;zandakalniņalukaševica;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Lithuania;Mr Arnoldas PRANCKEVIČIUS;Deputy Minister for European Affairs;LTU;arnoldaspranckevičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Luxembourg;Mr Georges FRIDEN;Permanent Representative;LUX;georgesfriden;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Hungary;Mr Oszkár ÖKRÖS;State Secretary, Ministry of Justice;HUN;oszkárökrös;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Malta;Mr Stefan ZRINZO AZZOPARDI;Parliamentary Secretary for European Funds within the Ministry for Foreign and European Affairs;MLT;stefanzrinzoazzopardi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Netherlands;Mr Robert de GROOTE;Permanent Representative;NLD;robertdegroote;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Portugal;Ms Ana Paula ZACARIAS;State Secretary for European Affairs;PRT;anapaulazacarias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Romania;Ms Iulia Raluca MATEI;State Secretary, Ministry of Foreign Affairs;ROU;iuliaralucamatei;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Slovenia;Mr Gašper DOVŽAN;State Secretary at the Ministry of Foreign Affairs;SVN;gašperdovžan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   September;2021-09-21;Slovakia;Mr Martin KLUS;State Secretary at the Ministry of Foreign and European Affairs;SVK;martinklus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Belgium;Madame Sophie Wilmès;Vice-Première Ministre et Ministre des Affaires étrangères et européennes;BEL;madamesophiewilmès;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Bulgaria;Mr Rumen ALEXANDROV;Permanent Representative;BGR;rumenalexandrov;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Bulgaria;Ms Milena HRDINKOVÁ;State Secretary for European Affairs;BGR;milenahrdinková;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Germany;Mr Michael ROTH;Minister of State for Europe, Federal Foreign Office;DEU;michaelroth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Estonia;Mr Thomas BYRNE;Minister of State for the Department of the Taoiseach and the Department of Foreign Affairs and Defence, with responsibility for EU Affairs;EST;thomasbyrne;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Spain;Mr Juan GONZÁLEZ-BARBA PERA;State Secretary for the European Union;ESP;juangonzálezbarbapera;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Croatia;Ms Andreja METELKO-ZGOMBIĆ;State Secretary, Ministry of Foreign and European Affairs;HRV;andrejametelkozgombić;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Italy;Ms. Christina RAFTI;Permanent Representative;ITA;christinarafti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Lithuania;Mr Arnoldas PRANCKEVIČIUS;Deputy Minister for European Affairs;LTU;arnoldaspranckevičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Malta;Ms Marlene BONNICI;Permanent Representative;MLT;marlenebonnici;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Poland;Mr Arkadiusz PLUCIŃSKI;Deputy Permanent Representative of the Republic of Poland to the European Union;POL;arkadiuszpluciński;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Portugal;Ms Ana Paula ZACARIAS;State Secretary for European Affairs;PRT;anapaulazacarias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Romania;Ms Iulia Raluca MATEI;State Secretary, Ministry of Foreign Affairs;ROU;iuliaralucamatei;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Slovenia;Mr Gašper DOVŽAN;State Secretary at the Ministry of Foreign;SVN;gašperdovžan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL  ,  October;2021-10-19;Slovakia;Mr Martin KLUS;State Secretary at the Ministry of Foreign and European Affairs;SVK;martinklus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Belgium;Mr Rudi VERVOORT;Minister-President for Spatial Development and Urban Renewal, Tourism, Promoting the Image of Brussels and Bicultural Matters of Regional Interest;BEL;rudivervoort;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Bulgaria;Ms Daniela GRABMÜLLEROVÁ;Deputy Minister for Regional Development;BGR;danielagrabmüllerová;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Denmark;Mr Jonas BERING LIISBERG;Permanent Representative;DNK;jonasberingliisberg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Germany;Ms Claudia DÖRR-VOß;State Secretary, Federal Ministry of Economic Affairs and Energy;DEU;claudiadörrvoß;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Estonia;Mr Aivo ORAV;Permanent Representative;EST;aivoorav;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Greece;Mr Ioannis TSAKIRIS;State Secretary for Public Investment and the Partnership Agreement for the Development Framework;GRC;ioannistsakiris;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Spain;Ms Mercedes CABALLERO FERNÁNDEZ;Secretary General for European Funds;ESP;mercedescaballerofernández;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Italy;Ms Maria Rosaria CARFAGNA;Minister for Southern Italy and Territorial Cohesion;ITA;mariarosariacarfagna;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Italy;Ms Anthi PHILIPPIDOU;Director for Cohesion Policy, Ministry of Finance;ITA;anthiphilippidou;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Latvia;Ms Lelde LĪCE - LĪCĪTE;Permanent Representative;LVA;leldelīcelīcīte;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Lithuania;Mr Mindaugas LIUTVINSKAS;Deputy Minister for Finance;LTU;mindaugasliutvinskas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Luxembourg;Mr Georges FRIDEN;Permanent Representative;LUX;georgesfriden;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Hungary;Mr Szabolcs ÁGOSTHÁZY;Minister of State for European Union-funded Developments, Prime Minister’s Office;HUN;szabolcságostházy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Malta;Ms Marlene BONNICI;Permanent Representative;MLT;marlenebonnici;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Netherlands;Mr Robert DE GROOT;Permanent Representative;NLD;robertdegroot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Austria;Mr Nikolaus MARSCHIK;Permanent Representative;AUT;nikolausmarschik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Romania;Mr Cristian ROMAN;State Secretary, Ministry of Investments and European Projects;ROU;cristianroman;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL (COHESION)   November;2021-11-18;Sweden;Mr Lars DANIELSSON;Permanent Representative;SWE;larsdanielsson;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Belgium;Mr Willem VAN DE VOORDE;Permanent Representative;BEL;willemvandevoorde;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Bulgaria;Mr Rumen ALEXANDROV;Permanent Representative;BGR;rumenalexandrov;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Bulgaria;Ms Milena HRDINKOVÁ;State Secretary for European Affairs;BGR;milenahrdinková;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Denmark;Mr Carsten GRØNBECH-JENSEN;State Secretary, Ministry of Foreign Affairs (European policy and the Arctic);DNK;carstengrønbechjensen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Germany;Mr Michael ROTH;Minister of State for Europe, Federal Foreign Office;DEU;michaelroth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Estonia;Mr Marten KOKK;Deputy Permanent Rpresentative;EST;martenkokk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Estonia;Mr Thomas BYRNE;Minister of State for the Department of the Taoiseach and the Department of Foreign Affairs and Defence, with responsibility for EU Affairs;EST;thomasbyrne;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Spain;Mr Juan GONZÁLEZ-BARBA PERA;State Secretary for the European Union;ESP;juangonzálezbarbapera;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;France;Mr Philippe LEGLISE-COSTA;Permanent Representative;FRA;philippeleglisecosta;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Croatia;Ms Andreja METELKO-ZGOMBIĆ;State Secretary, Ministry of Foreign and European Affairs;HRV;andrejametelkozgombić;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Lithuania;Mr Arnoldas PRANCKEVIČIUS;Deputy Minister for Foreign Affairs;LTU;arnoldaspranckevičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Hungary;Mr Oszkár ÖKRÖS;State Secretary, Ministry of Justice;HUN;oszkárökrös;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Malta;Mr Stefan ZRINZO AZZOPARDI;Parliamentary Secretary for European Funds within the Ministry for Foreign and European Affairs;MLT;stefanzrinzoazzopardi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Netherlands;Mr Robert de GROOT;Permanent Representative;NLD;robertdegroot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Portugal;Ms Ana Paula ZACARIAS;State Secretary for European Affairs;PRT;anapaulazacarias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Romania;Ms Iulia Raluca MATEI;State Secretary, Ministry of Foreign Affairs;ROU;iuliaralucamatei;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gac;GENERAL AFFAIRS COUNCIL   November;2021-11-23;Slovenia;Mr Gašper DOVŽAN;State Secretary at the Ministry of Foreign Affairs;SVN;gašperdovžan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
